51.3951
57.7453
68.9397
72.5248
78.3125
79.5418
80.5035
83.7669
83.6505
84.0385
85.5183
86.3515
89.7169
89.6779
91.4743
91.3052
91.9416
91.6157
91.4139
92.2355
